Year,DOY,HHMM,u_1[cm3 s-1],u_2[cm3 s-1],u_3[cm3 s-1],u_4[cm3 s-1],u_5[cm3 s-1],u_6[cm3 s-1],u_7[cm3 s-1],u_8[cm3 s-1],u_9[cm3 s-1],u_10[cm3 s-1],u_11[cm3 s-1],u_12[cm3 s-1],u_mean[cm3 s-1],u_mean[mm s-1],u_mean[W m-2],u_mean[kgm-2s-1],u_mean[?],u_mean[mm d-1]
2022,106,1750,0.011781972,0.009798125,0.019422935,0.01636167,0.028640098,0.01868032,0.052924709,0.01892468,0.019016824,0.019752094,NaN,0.169596609,0.034990912,0.030387858,75.81770559,3.03E-05,2.620769372,0.054599362
2022,106,1820,0.011309005,0.010478516,0.020436266,0.021608317,0.022458367,0.019169411,0.069482122,0.014078132,0.01721654,0.022054056,NaN,0.130407759,0.032608954,0.028319246,70.65651807,2.82E-05,2.440463485,0.050842989
2022,106,1850,0.013112097,0.009409242,0.01801092,0.03419568,0.017729287,0.022574529,0.068085159,0.021973425,0.013616982,0.023703102,NaN,0.108931252,0.031940153,0.027738425,69.20737149,2.77E-05,2.389044567,0.049771762
2022,106,1920,0.008334398,0.00561765,0.008387331,0.021281921,0.016322456,0.017085685,0.044099266,0.016054338,0.007403654,0.015263535,NaN,0.061605055,0.020132299,0.017483895,43.62231834,1.74E-05,1.506597155,0.031387441
2022,106,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,106,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,106,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,106,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,106,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,106,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,106,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,106,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,106,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,50,0.005645861,0.007534286,0.021276755,0.011631163,0.005805861,0.016120048,0.02807222,0.024389447,0.002599196,0.009595546,NaN,0.078124706,0.01916319,0.016642272,41.52246917,1.66E-05,1.431483314,0.029822569
2022,107,120,0.020858134,0.017729455,0.024778093,0.035231781,0.007688802,0.031506143,0.018676662,0.030806255,0.008148684,0.022321762,NaN,0.082818827,0.027324054,0.023729575,59.20528991,2.36E-05,2.040458897,0.04250956
2022,107,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,450,0.000353622,0.015822526,0.056507982,0.065563766,0.037557793,0.000348699,0.040276717,0.002183156,0.02458919,0.002345609,NaN,0,0.022322642,0.019386098,48.36831522,1.92E-05,1.660168824,0.03458685
2022,107,520,0.018464305,0.034549687,0.096866356,0.106125238,0.071143728,0.000314573,0.093742662,0.005865234,0.047030206,0.010515584,NaN,0.018843176,0.045769159,0.039748226,99.17182414,3.94E-05,3.402529491,0.070886031
2022,107,550,0.079372474,0.051236851,0.109351539,0.132942906,0.080769955,0.006608617,0.138439382,0.017786324,0.056269805,0.03939404,NaN,0.126533614,0.076245955,0.0662158,165.2084204,6.56E-05,5.665446029,0.118030126
2022,107,620,0.093373612,0.062637226,0.10190813,0.134558035,0.0764388,0.020331335,0.157467093,0.062846808,0.058921063,0.054007686,NaN,0.137063546,0.087232121,0.075756736,189.0130557,7.50E-05,6.484154578,0.135086554
2022,107,650,0.054493979,0.04008588,0.061459759,0.054037122,0.069055261,0.011699739,0.17580667,0.11250864,0.03790338,0.029827216,NaN,0.104769173,0.068331529,0.059342516,148.0595783,5.89E-05,5.088046734,0.106000974
2022,107,720,0.018681322,0.020139197,0.034112114,0.012966984,0.05626209,0.002193976,0.133633462,0.084526004,0.020286168,0.004296502,NaN,0.075516828,0.042055877,0.036523426,91.12594886,3.63E-05,3.140450003,0.065426042
2022,107,750,0.006321558,0.016605895,0.022417427,NaN,0.033314522,0.000660884,0.090410698,0.052787309,0.013121704,NaN,NaN,0.06426166,0.033322406,0.028938844,72.20241517,2.89E-05,2.494045169,0.051959274
2022,107,820,0.017559264,0.019921835,0.015989262,NaN,0.031884268,0.001828936,0.141329748,0.046322261,0.020286168,NaN,NaN,0.043439778,0.037617947,0.032669306,81.50991838,3.26E-05,2.818078268,0.058709964
2022,107,850,NaN,0.009003627,0.00826257,NaN,0.028696681,0.001594638,0.141435619,0.040204281,0.010543123,NaN,NaN,0.03896808,0.034838577,0.030255562,75.48762822,3.02E-05,2.610808681,0.054391848
2022,107,920,NaN,0.016354176,0.00377791,NaN,0.025714796,0.002846556,0.185617752,0.026831158,0.004382852,NaN,NaN,0.019666596,0.035648975,0.030959352,77.24358322,3.09E-05,2.672932167,0.055686087
2022,107,950,NaN,0.016899187,NaN,NaN,0.019804915,0.00106608,0.208483545,0.016044971,0.002871956,NaN,NaN,0.010240883,0.039344505,0.034168735,85.25099493,3.42E-05,2.953131618,0.061523575
2022,107,1020,NaN,0.011273267,NaN,NaN,0.018604749,0.008090403,0.166486448,0.017857393,0.002258587,NaN,NaN,0.002620721,0.032455938,0.02818636,70.32496709,2.82E-05,2.437905972,0.050789708
2022,107,1050,NaN,0.001402932,NaN,NaN,0.011348862,0.016597287,0.156329116,0.017240499,0.001386769,NaN,NaN,0.013965897,0.031181623,0.02707968,67.5638026,2.71E-05,2.344447974,0.048842666
2022,107,1120,0.00435114,NaN,NaN,NaN,0.009837629,0.01025317,0.087944886,0.019109677,NaN,NaN,NaN,0.136266976,0.044627246,0.038756532,96.69754778,3.89E-05,3.358308998,0.069964771
2022,107,1150,0.029152889,NaN,NaN,NaN,0.010444166,0.02189315,0.048524461,0.030341879,NaN,NaN,NaN,0.29164517,0.072000286,0.062528648,156.0089769,6.28E-05,5.421769434,0.11295353
2022,107,1220,0.053632752,0.021302225,NaN,NaN,0.017530424,0.037347489,0.036623948,0.032918718,NaN,0.030586423,NaN,0.433113885,0.082881983,0.071978858,179.5872512,7.23E-05,6.245140681,0.130107098
2022,107,1250,0.076271759,0.129644331,0.048756581,NaN,0.16047785,0.047909365,0.103001812,0.076282951,NaN,0.073298643,NaN,0.667901388,0.153727187,0.133504375,333.0934165,0.000134219,11.59654982,0.241594788
2022,107,1320,0.099971147,0.232728151,0.180790211,0.023327523,0.307486429,0.058111457,0.186042337,0.136060458,0.006665203,0.102297466,NaN,0.74617317,0.189059414,0.164188648,409.6506767,0.000165179,14.27146328,0.297322152
2022,107,1350,0.103860723,0.276760034,0.229824764,0.082056151,0.309944047,0.051115062,0.299032332,0.190522749,0.048887236,0.091881347,NaN,0.745102064,0.220816955,0.191768485,478.46237,0.000193035,16.67819071,0.347462306
2022,107,1420,0.160992618,0.356623659,0.217650136,0.128361343,0.294811702,0.08775417,0.436677068,0.294722479,0.103414082,0.11648243,NaN,0.752797235,0.268207902,0.232925153,581.1482556,0.000234559,20.26593687,0.422207018
2022,107,1450,0.181509745,0.361854277,0.229839883,0.164337905,0.245632316,0.111401746,0.470582703,0.312819014,0.148827929,0.124406241,NaN,0.71619385,0.278855055,0.242171673,604.2183236,0.000243986,21.08038952,0.439174782
2022,107,1520,0.150012268,0.319750432,0.218968506,0.141596065,0.200897381,0.103947813,0.417814295,0.255399358,0.164934086,0.102536538,NaN,0.601085012,0.243358341,0.211344551,527.3046557,0.000212969,18.40055249,0.383344844
2022,107,1550,0.142645803,0.290371717,0.19028838,0.106805758,0.184976224,0.113792891,0.38598828,0.237976321,0.176940691,0.09886607,NaN,0.553010533,0.225605697,0.195927268,488.8385326,0.000197392,17.05466696,0.355305562
2022,107,1620,0.133466767,0.243641315,0.150204133,0.099798359,0.154120687,0.115306447,0.338851319,0.186228584,0.155795011,0.095411823,NaN,0.482692026,0.195956043,0.170178025,424.5941732,0.000171349,14.80456395,0.308428416
2022,107,1650,0.069592763,0.150807545,0.084058167,0.047300994,0.089088641,0.057208508,0.216739261,0.112348382,0.098170734,0.044270909,NaN,0.329842296,0.118129836,0.102589856,255.9616918,0.000103237,8.919641695,0.185825869
2022,107,1720,0.029259892,0.078187764,0.050961938,0.015424134,0.047552444,0.023212611,0.135785797,0.06580073,0.052987452,0.016418925,NaN,0.235625104,0.068292436,0.059308566,147.9748714,5.96E-05,5.152968217,0.107353505
2022,107,1750,0.009924814,0.041582109,0.029846059,0.000134572,0.029040743,0.006367667,0.09722211,0.041935925,0.032644818,0.003399387,NaN,0.186013495,0.0434647,0.037746919,94.17856197,3.79E-05,3.278434861,0.068300726
2022,107,1820,6.58E-05,0.01606984,0.011160681,1.15E-05,0.015398765,0.000551053,0.063141245,0.016937047,0.01548124,0.000208503,NaN,0.137655173,0.025152799,0.021843949,54.50065203,2.19E-05,1.89639801,0.039508292
2022,107,1850,0,0.00172943,0.002165186,0,0.00514273,0,0.039786171,0.001135274,0.003626768,0,NaN,0.087038437,0.012784,0.011102265,27.7001501,1.11E-05,0.963279452,0.020068322
2022,107,1920,0,0,0,0,0.000139904,0,0.027115764,0,0.000450463,0,NaN,0.051071755,0.007161626,0.006219514,15.51768781,6.24E-06,0.539139362,0.01123207
2022,107,1950,0,0,0,0,0,0,0.009390731,0,0,0,NaN,0.014371232,0.002160178,0.001876007,4.680637371,1.88E-06,0.1625092,0.003385608
2022,107,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,520,0.004768951,0.001412602,0.016845006,0.013647103,0.009271826,0.005112444,0.00590951,0.000967394,0.001939047,0.006375648,NaN,0.018402247,0.007695616,0.006683258,16.67472825,6.66E-06,0.575707039,0.011993897
2022,108,550,0.003484076,0.001354013,0.019451689,0.007076404,0.0106864,0.003295584,0.012321547,0.00540653,0.001092255,0.00585848,NaN,0.007000283,0.007002478,0.006081302,15.17284887,6.06E-06,0.523877383,0.010914112
2022,108,620,0.002275996,0.002315486,0.017518894,0.007384301,0.012179013,0.002594523,0.014227909,0.003103479,0.000573986,0.004360825,NaN,0.012667248,0.007200151,0.006252971,15.6011628,6.24E-06,0.538757408,0.011224113
2022,108,650,0.000774598,0.002017079,0.015166895,0.000636067,0.01469548,0.001392227,0.02251879,0.006812375,0.000852734,0.002678296,NaN,0.019766807,0.007937395,0.006893231,17.19861112,6.88E-06,0.594247326,0.012380153
2022,108,720,NaN,0.000269068,0.00889141,NaN,0.015771525,0.000146336,0.023409761,0.002008775,0.000753906,0.000214793,NaN,0.024287154,0.00841697,0.007309717,18.2377448,7.30E-06,0.630815374,0.013141987
2022,108,750,NaN,0.001097127,0.008664646,NaN,0.020028844,4.71E-05,0.041955642,0.004103881,0.002175405,0.000492534,NaN,0.03983891,0.013156005,0.011425333,28.50620505,1.14E-05,0.987094693,0.020564473
2022,108,820,0.003054481,0.008955604,0.014625742,NaN,0.032880896,0.004244318,0.064034446,0.016947369,0.010739946,0.004357514,NaN,0.092798989,0.025263931,0.021940461,54.74144899,2.20E-05,1.897602568,0.039533387
2022,108,850,0.016621305,0.020768431,0.027249771,NaN,0.051958104,0.014271158,0.093498903,0.032267474,0.023280461,0.0210093,NaN,0.164652689,0.04655776,0.040433086,100.8805504,4.05E-05,3.500370188,0.072924379
2022,108,920,0.033836039,0.03949115,0.0559371,NaN,0.089903508,0.024674996,0.130210015,0.049968944,0.042945831,0.05234893,NaN,0.304682699,0.082399921,0.071560212,178.542728,7.17E-05,6.198308819,0.129131434
2022,108,950,0.089596344,0.09347958,0.137900112,0.039522536,0.163737766,0.047106068,0.213096172,0.112252093,0.090447655,0.114343347,NaN,0.54825539,0.149976097,0.130246741,324.9656192,0.000130746,11.29647319,0.235343192
2022,108,1020,0.155902086,0.189430299,0.282007107,0.142451878,0.257410965,0.083203006,0.281191067,0.166844776,0.151802335,0.184595681,NaN,0.817277124,0.246556029,0.214121584,534.2333513,0.000215151,18.58905311,0.38727194
2022,108,1050,0.251161426,0.295299626,0.412017867,0.206595506,0.330307947,0.122164452,0.408047352,0.262393846,0.208605307,0.238106239,NaN,0.97361563,0.337119563,0.292771485,730.4648548,0.000294442,25.4397634,0.529995071
2022,108,1120,0.32730841,0.35855647,0.437069722,0.235638148,0.353950286,0.164501668,0.540776988,0.339445811,0.277320654,0.267817206,NaN,1.057978738,0.396396737,0.344250746,858.9056109,0.000346538,29.94088146,0.623768364
2022,108,1150,0.374507993,0.416500222,0.461445761,0.274929654,0.354835635,0.212943918,0.577509276,0.390601436,0.335314282,0.286487259,NaN,0.974406688,0.423589284,0.367866114,917.8259534,0.000370545,32.01511228,0.666981506
2022,108,1220,0.417735062,0.441187462,0.452338256,0.286173801,0.362501741,0.272050684,0.647057088,0.432343373,0.376326668,0.312051507,NaN,1.08078333,0.461868088,0.401109341,1000.767807,0.000404336,34.93465211,0.727805252
2022,108,1250,0.396691025,0.409180423,0.377482671,0.247913512,0.335810559,0.27002247,0.6167438,0.411122904,0.382467086,0.286896227,NaN,1.016582063,0.431901158,0.375084561,935.8359793,0.00037845,32.69807903,0.68120998
2022,108,1320,0.398082438,0.423138465,0.32915988,0.289153003,0.326810179,0.294408506,0.625918667,0.420680729,0.397266571,0.287903276,NaN,1.084548876,0.443370054,0.385044723,960.6865842,0.000388558,33.57139931,0.699404152
2022,108,1350,0.453755013,0.493579684,0.221016171,0.292678256,0.394898671,0.35252429,0.582271798,0.536354883,0.470227185,0.337661144,NaN,1.313777068,0.495340378,0.430178351,1073.294987,0.000434638,37.55271992,0.782348332
2022,108,1420,0.690187721,0.675143615,0.285589897,0.425354094,0.466388348,0.54128139,0.493429481,0.675866635,0.651236262,0.482165449,NaN,1.869957658,0.659690959,0.572908613,1429.40699,0.000578948,50.02109929,1.042106235
2022,108,1450,0.615745851,0.558264325,0.362303105,0.433827031,0.39299302,0.496054506,0.344149071,0.561320897,0.486015978,0.432055694,NaN,1.464091481,0.558801905,0.485291515,1210.802329,0.000489773,42.31634483,0.881590517
2022,108,1520,0.529818133,0.493670252,0.330684741,0.413221213,0.36311452,0.427634658,0.250812189,0.48821081,0.412616019,0.401436278,NaN,1.338978635,0.495472495,0.430293089,1073.581256,0.000433975,37.49544187,0.781155039
2022,108,1550,0.424110374,0.358012431,0.264308716,0.336676005,0.305425526,0.3331707,0.157844771,0.37237259,0.303556352,0.324609258,NaN,1.127402347,0.391589915,0.340076262,848.4902736,0.000342457,29.58827797,0.616422458
2022,108,1620,0.332279663,0.261761238,0.209823444,0.300407179,0.215757374,0.251300206,0.071712817,0.294588005,0.233985151,0.25661613,NaN,0.988017036,0.310568022,0.269712799,672.9334329,0.000270834,23.4000547,0.48750114
2022,108,1650,0.245837999,0.155951625,0.133756037,0.273070708,0.154767909,0.174819007,0.025851259,0.167421417,0.153644349,0.195069127,NaN,0.607311485,0.207954629,0.180598198,450.5925036,0.000180726,15.61473482,0.325306975
2022,108,1720,0.15058264,0.153891361,0.086545447,0.287458159,0.102463993,0.141890099,0.009847855,0.093955691,0.080143946,0.134082975,NaN,0.337682934,0.1435041,0.124626136,310.9422082,0.000124643,10.7691168,0.2243566
2022,108,1750,0.121939045,0.15932238,0.080962134,0.277763021,0.087098257,0.15034174,0.000451819,0.081189837,0.059785871,0.111763928,NaN,0.242889147,0.124864289,0.108438392,270.5537872,0.000108454,9.370418276,0.195217047
2022,108,1820,0.094620152,0.1408108,0.068254331,0.249915028,0.09361184,0.110075705,0.0001001,0.076623047,0.046612224,0.09589745,NaN,0.203744996,0.107296879,0.093181975,232.4890275,9.32E-05,8.049989929,0.167708124
2022,108,1850,0.085590216,0.120945182,0.063210033,0.215735417,0.079828447,0.104211357,0,0.074694803,0.041219246,0.090404625,NaN,0.174916864,0.09552329,0.082957201,206.9782171,8.29E-05,7.164378657,0.149257889
2022,108,1920,0.02671563,0.036246002,0.021858475,0.065789936,0.027192468,0.033224995,0,0.022301449,0.012706629,0.029889088,0,0.04496216,0.026740569,0.023222847,57.94100406,2.32E-05,2.005083979,0.041772583
2022,108,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,109,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,109,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,109,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,109,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,109,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,109,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,109,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,109,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,109,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,109,450,0.04964657,0.052463664,0.043173469,0.079791602,0.033626799,0.068230825,0.063262707,0.057211176,0.031861378,0.069638585,NaN,0.130857568,0.061796758,0.053667395,133.9001503,5.36E-05,4.627630383,0.096408966
2022,109,520,0.063160014,0.052006493,0.053649786,0.119628471,0.039201329,0.091833385,0.055923057,0.071664421,0.043946303,0.089065428,NaN,0.169636742,0.077246857,0.067085033,167.3771576,6.69E-05,5.782236191,0.120463254
2022,109,550,0.027457753,0.023786149,0.028296571,0.068173306,0.028492551,0.047129267,0.010521937,0.040559163,0.022171001,0.049485617,NaN,0.068961183,0.037730409,0.032766974,81.75359912,3.27E-05,2.827900415,0.058914592
2022,109,620,0.003729761,0.027523983,0.016835981,0.018686439,0.024557036,0.019181779,0.042038573,0.016062553,0.009460842,0.023938472,NaN,0.047280966,0.022663308,0.01968195,49.10646408,1.97E-05,1.699552369,0.035407341
2022,109,650,0.005624821,0.035845221,0.012835137,0.008036677,0.028293692,0.015048404,0.058765359,0.013313662,0.012679947,0.021421151,NaN,0.061609146,0.024861202,0.02159071,53.86882258,2.16E-05,1.861978447,0.038791218
2022,109,720,0.00831096,0.031181805,0.018869973,0.004134013,0.042058008,0.007239072,0.079250039,0.010867459,0.012304049,0.015385824,NaN,0.085485086,0.028644208,0.024876062,62.06577573,2.48E-05,2.146296894,0.044714519
2022,109,750,0.036008402,0.098452719,0.050055153,0.039937071,0.077765944,0.043383925,0.180572471,0.053325759,0.050679295,0.06084798,NaN,0.262129208,0.086650721,0.075251818,187.7532869,7.52E-05,6.495270644,0.135318138
2022,109,820,0.079956783,0.150210885,0.082966649,0.08925954,0.106912114,0.082739126,0.202025685,0.077888407,0.088941086,0.086035824,NaN,0.353951064,0.127353379,0.110600042,275.9471037,0.000110605,9.556255295,0.199088652
2022,109,850,0.082459189,0.166516958,0.100650012,0.126747144,0.145065293,0.086777949,0.232235851,0.099447053,0.098276484,0.124143953,NaN,0.519294486,0.161964943,0.140658455,350.9428442,0.000140741,12.16004834,0.25333434
2022,109,920,0.073802572,0.145916517,0.137533994,0.168424002,0.189561044,0.080606883,0.206206456,0.111544958,0.121973076,0.155213346,NaN,0.66103558,0.186528948,0.161991065,404.1677071,0.000162149,14.00968213,0.291868378
2022,109,950,0.111904385,0.186135532,0.228741688,0.193570126,0.258588499,0.090045973,0.277072473,0.158170691,0.145350889,0.184188385,NaN,0.730672167,0.233130983,0.202462602,505.1441914,0.000202771,17.51937354,0.364986949
2022,109,1020,0.144438572,0.212377641,0.281855034,0.201832515,0.281947984,0.099776986,0.335023302,0.207068581,0.148653517,0.190946562,NaN,0.789683823,0.263054956,0.228450077,569.9829412,0.000228881,19.77529288,0.411985268
2022,109,1050,0.183695691,0.240406051,0.297810297,0.218000812,0.292294638,0.127486423,0.328046385,0.242428745,0.172483872,0.220082829,NaN,0.866801586,0.289957939,0.251813972,628.2758606,0.000252292,21.79802217,0.454125462
2022,109,1120,0.165033319,0.202683328,0.240131246,0.215929951,0.246421251,0.121678407,0.292027523,0.217740335,0.144761921,0.202495059,NaN,0.78732199,0.257838575,0.223919911,558.6801774,0.000223936,19.34808359,0.403085075
2022,109,1150,0.121816249,0.157405808,0.160199486,0.168465307,0.184551099,0.098879855,0.24001715,0.17527752,0.103390244,0.162298538,NaN,0.605480541,0.197980163,0.171935873,428.980003,0.000171838,14.8467791,0.309307898
2022,109,1220,0.102896535,0.133529818,0.112572371,0.104649744,0.157484475,0.091284953,0.228369809,0.140838016,0.092046486,0.134297111,NaN,0.503910739,0.163807278,0.14225843,354.934784,0.000142326,12.29698081,0.2561871
2022,109,1250,0.088891582,0.119836291,0.085289583,0.067930886,0.144267389,0.087061935,0.218459842,0.132961463,0.092375205,0.1195429,NaN,0.463644742,0.147296529,0.127919671,319.1595781,0.000128147,11.07190235,0.230664632
2022,109,1320,0.121013842,0.137469059,0.11530641,0.062323605,0.159722818,0.096834442,0.272578744,0.13879599,0.112643665,0.129634596,NaN,0.534711536,0.171003155,0.14850769,370.5266866,0.000148824,12.8584204,0.267883758
2022,109,1350,0.152538988,0.159892987,0.125508895,0.071068341,0.210265868,0.105869545,0.299266031,0.151803956,0.151611907,0.165669973,NaN,0.64760645,0.203736631,0.176935077,441.4530173,0.000177575,15.34245967,0.319634576
2022,109,1420,0.207148488,0.20118181,0.090569889,0.104090785,0.249024942,0.092722207,0.315746029,0.129418035,0.170946461,0.184383543,NaN,0.79987404,0.231373294,0.200936137,501.3356613,0.000201654,17.42288436,0.362976758
2022,109,1450,0.284684987,0.309703401,0.217682127,0.214977454,0.247186566,0.131516141,0.346043785,0.223060056,0.280973715,0.258643046,NaN,1.147902743,0.332943093,0.289144429,721.4153502,0.000290067,25.06175034,0.522119799
2022,109,1520,0.29863403,0.373722031,0.332267138,0.231521812,0.314307645,0.175722297,0.400730048,0.278963829,0.337986726,0.289020993,NaN,1.133379336,0.378750535,0.328925902,820.6701258,0.00033002,28.51373486,0.594036143
2022,109,1550,0.340803076,0.430821246,0.279567327,0.245317069,0.361960394,0.181113701,0.332151656,0.236168117,0.392966412,0.261239056,NaN,1.050338055,0.373858737,0.32467762,810.0706628,0.000325777,28.14711666,0.586398264
2022,109,1620,0.226067726,0.373878195,0.203155142,0.25332085,0.278842395,0.162533028,0.375451897,0.224507779,0.401786777,0.244879968,NaN,1.007002077,0.341038712,0.29617507,738.9567986,0.000296847,25.64754199,0.534323791
2022,109,1650,0.198046894,0.286058596,0.183889894,0.208171612,0.220100823,0.170608242,0.426235119,0.188989142,0.348242054,0.225666693,NaN,0.955393275,0.310127486,0.269330215,671.9788865,0.000269979,23.32616749,0.485961823
2022,109,1720,0.167147245,0.231137828,0.153239961,0.23719924,0.157289866,0.121566568,0.391837375,0.16187869,0.329406521,0.206174686,NaN,1.123312977,0.298199178,0.258971076,646.1328347,0.000259547,22.42485424,0.467184463
2022,109,1750,0.120380195,0.151879217,0.096138546,0.183645788,0.110298753,0.076892291,0.154598774,0.09953446,0.251309902,0.16027115,NaN,0.834410951,0.203578184,0.176797474,441.1096976,0.000176874,15.28194085,0.318373768
2022,109,1820,0.059431276,0.090852768,0.057893722,0.090792199,0.073138761,0.037590028,0.157743251,0.052142044,0.147386656,0.095900004,NaN,0.525064156,0.126175897,0.109577458,273.3957567,0.000109594,9.468943648,0.197269659
2022,109,1850,0.025766328,0.052546616,0.025627514,0.048477107,0.043379733,0.016075293,0.116787406,0.023648417,0.091853874,0.059400221,NaN,0.317838745,0.074672841,0.064849629,161.7998244,6.49E-05,5.604266176,0.116755545
